protocol,service,flag,packet_size,src_ip,dst_ip,src_port,dst_port
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
-,-,-,0,-,-,-,-
